"ONU external ID","PON Type",SN,"Onu Type",Name,OLT,Board,Port,"Allocated ONU",Zone,Address,Latitude,Longitude,"ODB (Splitter)","ODB Port",Mode,"WAN mode","IP address","Subnet mask","Default gateway",DNS1,DNS2,Username,Password,CATV,"Administrative status","Auth date",Status,Signal,"Signal 1310","Signal 1490",Distance(m),"Service port","Service port VLAN","Service port CVLAN","Service port SVLAN","Service port tag transform mode","Service port upload speed","Service port download speed",Contact,"TR069 Profile","TR069 Device ID","Last status change"
HWTC7DA5F25D,gpon,HWTC7DA5F25D,HG8310M,jpdominguez,"Villa Dolores 2",2,10,42,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2023-11-03 16:52:23",Online,"Very good",-26.2,-23.87,7470,4171,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 16:48:33"
TPLG8BDDDF53,gpon,TPLG8BDDDF53,TX-6610,opromero,"Villa Dolores 2",2,10,46,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-27 09:37:28",Online,"Very good",-27.22,-25.85,7683,3068,120,,,translate,300Mbps,300Mbps,,,,"2026-04-07 09:26:55"
TPLG8BDDE291,gpon,TPLG8BDDE291,TX-6610,sbarguello,"Villa Dolores 2",2,10,47,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-01-29 09:51:02",Online,Critical,-32.22,-30,7539,5358,120,,,translate,300Mbps,300Mbps,,,,"2026-04-16 14:40:31"
HWTC7D4A185D,gpon,HWTC7D4A185D,HG8310M,micalderon,"Villa Dolores 2",2,11,0,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2023-10-04 09:20:47",Online,"Very good",-26.03,-24.56,7583,4807,120,,,translate,300Mbps,300Mbps,,,,"2026-03-31 18:37:35"
HWTC7D2DE05D,gpon,HWTC7D2DE05D,HG8310M,moyola3,"Villa Dolores 2",2,11,9,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2023-10-06 12:34:48",Online,"Very good",-28.54,-25.37,7464,3403,120,,,translate,300Mbps,300Mbps,,,,"2026-04-01 08:03:41"
HWTC7D0E325D,gpon,HWTC7D0E325D,HG8310M,agarcia2,"Villa Dolores 2",2,11,13,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2023-10-11 09:19:26",Online,"Very good",-26.2,-23.18,7580,4639,120,,,translate,300Mbps,300Mbps,,,,"2026-04-07 09:26:55"
HWTC7D46AB5D,gpon,HWTC7D46AB5D,HG8310M,cacalderon,"Villa Dolores 2",2,11,15,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2023-10-23 13:03:12",Online,"Very good",-27.7,-26.02,7406,3192,120,,,translate,300Mbps,300Mbps,,,,"2026-03-31 18:37:35"
HWTC7D9D905D,gpon,HWTC7D9D905D,HG8310M,gcalderon,"Villa Dolores 2",2,11,17,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-02-14 09:40:41",Online,"Very good",-26.58,-22.59,7327,2530,120,,,translate,300Mbps,300Mbps,,,,"2026-04-06 13:22:05"
HWTC5D232391,gpon,HWTC5D232391,HG8010H,camsp,"Villa Dolores 2",2,11,25,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-11-25 12:52:54",Online,"Very good",-27.45,-23.76,7656,2640,500,,,translate,1G,1G,,,,"2026-03-31 18:37:35"
TPLG8BDDDEB4,gpon,TPLG8BDDDEB4,TX-6610,hjcarbajal,"Villa Dolores 2",2,11,29,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-11 19:03:39",Online,"Very good",-26.2,-22.36,7705,328,120,,,translate,300Mbps,300Mbps,,,,"2026-04-12 12:11:45"
HWTC22F72F9B,gpon,HWTC22F72F9B,IC425ETB,aortega1,"Villa Dolores 2",2,11,34,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-08-23 11:47:56",Online,"Very good",-22.08,-18.29,7947,2226,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 19:30:27"
TPLGE31A9AF2,gpon,TPLGE31A9AF2,EG8141A5,nfvera,"Villa Dolores 2",2,12,0,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-14 10:53:26",Online,"Very good",-25.69,-20.13,7674,5451,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 15:39:25"
HWTC7D59965D,gpon,HWTC7D59965D,HG8310M,malopez,"Villa Dolores 2",2,12,1,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-03-14 12:13:03",Online,Warning,-30.46,-27.96,7374,2890,120,,,translate,300Mbps,300Mbps,,,,"2026-03-12 09:47:38"
HWTC489B6E93,gpon,HWTC489B6E93,HG8310M,jjprado,"Villa Dolores 2",2,12,2,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-03-14 17:34:01",Online,"Very good",-25.53,-20.31,7498,3670,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 16:34:54"
TPLG8BDDE8B9,gpon,TPLG8BDDE8B9,EG8141A5,ceortiz,"Villa Dolores 2",2,12,3,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-08-01 08:44:34",Online,"Very good",-26.78,-20.6,7419,3596,120,,,translate,300Mbps,300Mbps,,,,"2026-04-15 11:23:08"
HWTC22F52F9B,gpon,HWTC22F52F9B,IC425ETB,avera2,"Villa Dolores 2",2,12,4,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-18 12:17:12",Online,"Very good",-26.99,-23.66,7528,3722,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 15:39:25"
HWTC7D6F8E5D,gpon,HWTC7D6F8E5D,HG8310M,senrico,"Villa Dolores 2",2,12,5,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-03-18 18:37:20",Online,"Very good",-26.78,-20.97,7283,2909,120,,,translate,300Mbps,300Mbps,,,,"2026-03-12 09:47:38"
HWTC7D20A65D,gpon,HWTC7D20A65D,HG8310M,mframos,"Villa Dolores 2",2,12,6,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-03-18 19:59:17",Online,"Very good",-25.86,-21.36,7551,2545,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 20:02:52"
HWTC7D315D5D,gpon,HWTC7D315D5D,HG8310M,doprado,"Villa Dolores 2",2,12,7,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-05-09 09:56:51",Online,"Very good",-27.7,-22.14,7405,5425,120,,,translate,300Mbps,300Mbps,,,,"2026-03-12 12:41:19"
HWTC22DB4F9B,gpon,HWTC22DB4F9B,IC425ETB,oavrito,"Villa Dolores 2",2,12,8,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-20 10:38:00",Online,"Very good",-26.99,-23.98,7599,5148,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 15:39:25"
HWTC233B8F9B,gpon,HWTC233B8F9B,IC425ETB,mdrmelian,"Villa Dolores 2",2,12,9,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-20 18:52:39",Online,"Very good",-25.38,-20.17,7605,2785,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 11:04:52"
HWTC234E6F9B,gpon,HWTC234E6F9B,IC425ETB,yvrito,"Villa Dolores 2",2,12,10,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-20 20:01:51",Online,"Very good",-27.22,-17.12,7550,4630,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 15:39:25"
HWTC22F8AF9B,gpon,HWTC22F8AF9B,IC425ETB,miflores,"Villa Dolores 2",2,12,11,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-21 17:43:50",Online,"Very good",-25.69,-20.04,7686,3224,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 15:39:25"
HWTC232E9F9B,gpon,HWTC232E9F9B,IC425ETB,rvera,"Villa Dolores 2",2,12,13,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-25 09:23:31",Online,"Very good",-26.99,-21.94,7549,4227,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 15:39:25"
HWTC22DB9F9B,gpon,HWTC22DB9F9B,IC425ETB,fvera,"Villa Dolores 2",2,12,14,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-25 10:39:38",Online,"Very good",-25.23,-20.36,7570,2899,120,,,translate,300Mbps,300Mbps,,,,"2026-04-07 21:28:47"
HWTC22D02F9B,gpon,HWTC22D02F9B,IC425ETB,cbequis2,"Villa Dolores 2",2,12,16,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-03-26 18:53:59",Online,"Very good",-28.54,-26.02,7465,2692,120,,,translate,300Mbps,300Mbps,,,,"2026-03-12 09:47:38"
HWTC22DF2F9B,gpon,HWTC22DF2F9B,IC425ETB,naltamirano,"Villa Dolores 2",2,12,17,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-04-18 17:25:11",Online,"Very good",-23.02,-19.91,7565,3968,120,,,translate,300Mbps,300Mbps,,,,"2026-03-19 15:39:25"
TPLG8BDDE7A8,gpon,TPLG8BDDE7A8,EG8141A5,szarate1,"Villa Dolores 2",2,12,19,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-05-16 18:14:44",Online,"Very good",-28.54,-24.56,7506,177,120,,,translate,300Mbps,300Mbps,,,,"2026-03-12 09:47:38"
HWTC7DABE95D,gpon,HWTC7DABE95D,HG8310M,jdsuarez,"Villa Dolores 2",2,12,21,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2024-07-17 15:50:39",Online,"Very good",-26.99,-22.22,7524,258,120,,,translate,300Mbps,300Mbps,,,,"2026-03-12 09:47:38"
TPLGB5E002DC,gpon,TPLGB5E002DC,EG8141A5,loviedo5,"Villa Dolores 2",2,12,23,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-08-13 16:48:00",Online,"Very good",-28.54,-23.98,7573,3884,120,,,translate,300Mbps,300Mbps,,,,"2026-04-02 23:30:02"
TPLGB5DFFDA7,gpon,TPLGB5DFFDA7,EG8141A5,mcsuarez,"Villa Dolores 2",2,12,26,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-08-14 16:15:03",Online,"Very good",-26.78,-22.84,7533,5086,120,,,translate,300Mbps,300Mbps,,,,"2026-03-26 14:30:22"
TPLGB5E00288,gpon,TPLGB5E00288,TX-6610,mlsanchez,"Villa Dolores 2",2,12,31,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-11-12 19:27:52",Online,"Very good",-27.7,-21.48,7344,4108,120,,,translate,300Mbps,300Mbps,,,,"2026-03-12 09:47:38"
TPLGB5DFFD22,gpon,TPLGB5DFFD22,TX-6610,mpgonzalez3,"Villa Dolores 2",2,13,2,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-11-22 18:54:28",Online,"Very good",-26.39,-22.36,3677,4922,120,,,translate,300Mbps,300Mbps,,,,"2026-04-16 09:50:00"
TPLGE31A9D68,gpon,TPLGE31A9D68,TX-6610,bvera,"Villa Dolores 2",2,13,3,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-11-22 12:37:07",Online,"Very good",-26.58,-22.75,3529,1398,120,,,translate,300Mbps,300Mbps,,,,"2026-04-02 10:27:24"
TPLG8BDDE97E,gpon,TPLG8BDDE97E,TX-6610,rbesso,"Villa Dolores 2",2,13,8,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-19 12:08:30",Online,Warning,-30,-25.37,3897,1367,120,,,translate,300Mbps,300Mbps,,,,"2026-03-05 08:11:21"
TPLGE31A9D5A,gpon,TPLGE31A9D5A,TX-6610,mamolina,"Villa Dolores 2",2,13,11,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-05 19:51:02",Online,"Very good",-22.76,-20.13,3365,4306,120,,,translate,300Mbps,300Mbps,,,,"2026-03-05 08:11:21"
TPLG8BDDDF5E,gpon,TPLG8BDDDF5E,TX-6610,lsalinas,"Villa Dolores 2",2,13,12,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-07 19:13:07",Online,"Very good",-26.03,-22.07,3438,5628,120,,,translate,300Mbps,300Mbps,,,,"2026-03-27 19:42:27"
TPLGB5DFFD20,gpon,TPLGB5DFFD20,TX-6610,emercado2,"Villa Dolores 2",2,14,0,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-02 09:06:13",Online,"Very good",-28.87,-27.96,3749,4768,120,,,translate,300Mbps,300Mbps,,,,"2026-03-31 16:32:47"
TPLG8BDDE704,gpon,TPLG8BDDE704,TX-6610,fantonelli,"Villa Dolores 2",2,14,1,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-02 09:47:00",Online,"Very good",-27.96,-26.77,3708,1389,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 19:58:49"
TPLGB5E00113,gpon,TPLGB5E00113,TX-6610,morioni1,"Villa Dolores 2",2,14,4,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-03 10:48:52",Online,"Very good",-28.54,-26.99,3702,5752,120,,,translate,300Mbps,300Mbps,,,,"2026-04-16 19:01:04"
TPLGB5E002DD,gpon,TPLGB5E002DD,TX-6610,bagardini,"Villa Dolores 2",2,14,5,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-03 17:49:21",Online,"Very good",-25.09,-23.28,3248,5459,120,,,translate,300Mbps,300Mbps,,,,"2026-03-18 12:52:02"
TPLGE31A9BB0,gpon,TPLGE31A9BB0,TX-6610,anasif1,"Villa Dolores 2",2,14,6,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-03 19:37:11",Online,"Very good",-28.54,-28.24,3753,3631,120,,,translate,300Mbps,300Mbps,,,,"2026-03-05 08:11:21"
TPLG8BDDE4E3,gpon,TPLG8BDDE4E3,TX-6610,ihroveres,"Villa Dolores 2",2,14,7,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-04 17:26:47",Online,Warning,-30,-27.96,3700,881,120,,,translate,300Mbps,300Mbps,,,,"2026-03-05 08:11:21"
HWTC233CEF9B,gpon,HWTC233CEF9B,IC425ETB,ghpereyra,"Villa Dolores 2",2,14,9,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2024-12-06 09:55:55",Online,"Very good",-24.95,-20.31,3905,3215,120,,,translate,300Mbps,300Mbps,,,,"2026-02-03 16:31:12"
TPLG8BDDE816,gpon,TPLG8BDDE816,TX-6610,nherrera,"Villa Dolores 2",2,14,14,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-01-14 10:21:00",Online,"Very good",-26.39,-23.98,3549,5027,120,,,translate,300Mbps,300Mbps,,,,"2026-03-07 18:44:21"
TPLG8BDDDCA3,gpon,TPLG8BDDDCA3,TX-6610,jmdrosa,"Villa Dolores 2",2,14,15,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-01-22 20:33:26",Online,"Very good",-26.03,-20.36,3325,2882,120,,,translate,300Mbps,300Mbps,,,,"2026-03-05 08:11:21"
HWTC22E08F9B,gpon,HWTC22E08F9B,IC425ETB,nvsromero,"Villa Dolores 2",2,14,19,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-04-02 11:12:28",Online,"Very good",-26.39,-21.94,6236,3161,200,,,translate,300Mbps,300Mbps,,,,"2026-04-03 17:29:57"
HWTC482C8F93,gpon,HWTC482C8F93,HG8310M,mchena1,"Villa Dolores 2",2,15,2,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2025-01-21 18:10:18",Online,"Very good",-28.87,-24.43,9090,3318,120,,,translate,1G,1G,,,,"2026-04-04 18:33:40"
TPLG8BDDDE73,gpon,TPLG8BDDDE73,TX-6610,alvillarreal,"Villa Dolores 2",2,15,3,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-01-24 12:28:20",Online,"Very good",-29.21,-24.09,9879,242,120,,,translate,1G,1G,,,,"2026-04-07 17:11:40"
TPLGE31A9BEB,gpon,TPLGE31A9BEB,TX-6610,daltamirano4,"Villa Dolores 2",2,15,4,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-01-30 12:30:35",Online,"Very good",-28.87,-23.28,9915,5233,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 19:23:17"
TPLGE31A9BF3,gpon,TPLGE31A9BF3,TX-6610,rmolmedo,"Villa Dolores 2",2,15,6,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-05 09:59:44",Online,"Very good",-28.54,-24.09,9349,5363,120,,,translate,300Mbps,300Mbps,,,,"2026-03-11 12:19:18"
HWTC2EE7FB5F,gpon,HWTC2EE7FB5F,HG8240H,nrossi,"Villa Dolores 2",2,15,8,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2025-02-05 12:15:34",Online,Critical,-33.98,-27.21,9129,141,140,,,translate,300Mbps,300Mbps,,,,"2026-04-16 11:57:19"
,,HWTC2EE7FB5F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2835,100,,,translate,300Mbps,300Mbps
TPLGE31A99A5,gpon,TPLGE31A99A5,TX-6610,neayarzabal,"Villa Dolores 2",2,15,10,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-05 19:21:49",Online,"Very good",-29.59,-25.68,9309,81,120,,,translate,300Mbps,300Mbps,,,,"2026-04-07 20:39:47"
TPLGE31A9D69,gpon,TPLGE31A9D69,TX-6610,mcortiz,"Villa Dolores 2",2,15,11,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-05 19:49:44",Online,"Very good",-27.7,-23.76,8280,3184,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 17:30:37"
TPLGE31A99D1,gpon,TPLGE31A99D1,TX-6610,ietcheverry,"Villa Dolores 2",2,15,12,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-06 08:55:15",Online,"Very good",-29.59,-23.28,9438,5719,120,,,translate,300Mbps,300Mbps,,,,"2026-03-11 12:19:18"
TPLG8BDDE0C0,gpon,TPLG8BDDE0C0,TX-6610,gfrodriguez,"Villa Dolores 2",2,15,13,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-06 09:14:18",Online,Critical,-35.23,-27.69,9349,2332,120,,,translate,300Mbps,300Mbps,,,,"2026-04-06 17:39:22"
TPLGE31A989E,gpon,TPLGE31A989E,TX-6610,cjacosta,"Villa Dolores 2",2,15,14,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-06 09:45:13",Online,"Very good",-28.87,-23.1,9323,1771,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 01:44:56"
TPLGE31A99D3,gpon,TPLGE31A99D3,TX-6610,alpino,"Villa Dolores 2",2,15,16,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-06 12:10:28",Online,"Very good",-28.24,,9859,5566,120,,,translate,300Mbps,300Mbps,,,,"2026-04-16 14:54:17"
TPLGE31A9D6D,gpon,TPLGE31A9D6D,TX-6610,nhormaeche,"Villa Dolores 2",2,15,17,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-06 18:11:20",Online,Warning,-30.97,,10016,582,120,,,translate,300Mbps,300Mbps,,,,"2026-04-16 15:28:56"
TPLGE31A9BAB,gpon,TPLGE31A9BAB,TX-6610,mysuarez,"Villa Dolores 2",2,15,18,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-06 19:04:53",Online,"Very good",-28.87,-24.68,10002,3104,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 17:52:32"
TPLGE31A9BB3,gpon,TPLGE31A9BB3,TX-6610,croballo,"Villa Dolores 2",2,15,20,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-07 12:21:37",Online,Warning,-30,-27.21,8508,4116,120,,,translate,300Mbps,300Mbps,,,,"2026-03-11 12:19:18"
TPLGE31A9D59,gpon,TPLGE31A9D59,TX-6610,fnguzman,"Villa Dolores 2",2,15,21,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-07 10:58:44",Online,Critical,-32.22,-25.53,8564,2872,120,,,translate,1G,1G,,,,"2026-04-04 09:11:39"
TPLG8BDDE1CF,gpon,TPLG8BDDE1CF,TX-6610,mortiz,"Villa Dolores 2",2,15,22,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-07 10:59:34",Online,Warning,-30.46,-24.43,8568,570,120,,,translate,1G,1G,,,,"2026-04-06 15:47:58"
TPLGE31A985C,gpon,TPLGE31A985C,TX-6610,mbenite,"Villa Dolores 2",2,15,23,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-07 11:47:47",Online,Warning,-30.97,-25.08,9680,5878,120,,,translate,300Mbps,300Mbps,,,,"2026-04-07 17:11:40"
TPLGE31A9BAA,gpon,TPLGE31A9BAA,TX-6610,mlrodriguez,"Villa Dolores 2",2,15,24,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-07 12:24:02",Online,"Very good",-28.54,-24.09,8586,3998,120,,,translate,300Mbps,300Mbps,,,,"2026-04-12 19:22:40"
TPLG8BDDE0C3,gpon,TPLG8BDDE0C3,TX-6610,apardini,"Villa Dolores 2",2,15,26,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-10 09:00:20",Online,"Very good",-28.87,-23.56,8546,2008,120,,,translate,300Mbps,300Mbps,,,,"2026-03-11 12:26:49"
TPLGE31A9BB8,gpon,TPLGE31A9BB8,TX-6610,npereyra5,"Villa Dolores 2",2,15,31,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-11 19:56:03",Online,"Very good",-29.59,-26.19,9071,3647,120,,,translate,300Mbps,300Mbps,,,,"2026-04-16 07:22:08"
HWTC22E6FF9B,gpon,HWTC22E6FF9B,IC425ETB,hfaguirre,"Villa Dolores 2",2,15,42,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2026-04-15 18:42:05",Online,"Very good",-28.87,-24.68,8941,911,120,,,translate,300Mbps,300Mbps,,,,"2026-04-15 18:42:11"
TPLGE31A9C40,gpon,TPLGE31A9C40,TX-6610,falassia,"Villa Dolores 2",2,15,43,Zone,,,,,,Bridging,,,,,,,,,Enabled,Enabled,"2025-02-20 09:37:01",Online,"Very good",-29.59,-24.31,9395,444,120,,,translate,300Mbps,300Mbps,,,,"2026-04-14 21:58:31"
HWTC7DA7035D,gpon,HWTC7DA7035D,HG8310M,smcattalini,"Villa Dolores 2",2,15,50,Zone,,,,,,Bridging,,,,,,,,,"Not supported by ONU-Type",Enabled,"2026-02-18 09:41:45",Online,"Very good",-27.7,-22.52,9189,108,120,,,translate,1G,1G,,,,"2026-04-14 18:06:25"
